year,imd10,sex,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
2015,8,m,28253,29006,30106,31513,31218,31258,30816,31707,30887,30193,29556,29690,28658,28657,29436,30392,31761,31966,32035,30337,29989,31165,31779,32932,33163,32259,31502,32105,30316,30868,30977,30485,31167,31699,32438,33139,32817,30867,30896,31394,33136,34038,36015,37998,39124,38188,39321,39834,40817,40700,40667,40349,39920,38902,38248,36446,35540,35099,33525,32450,31175,31750,31410,30426,30944,31657,33449,34943,38814,29869,28927,28668,25919,22870,20166
2015,9,m,26940,27961,28872,30892,31202,31228,31141,31882,31005,31350,30471,30123,29962,29251,30220,31420,32385,33360,33686,32976,29842,30069,29635,30719,31194,29789,29252,28476,27218,27280,27571,27117,27823,28636,29566,31160,30695,29544,30010,30726,32658,34115,36298,38209,39408,38511,40182,40027,41036,40966,41388,41534,40415,39965,38199,36686,35915,35741,33920,32848,31414,31893,31581,30717,31175,31591,33355,35552,39801,30253,29338,29518,26544,23012,20242
2015,10,m,24427,25929,27804,29881,31487,31561,31677,32968,33228,32397,31875,32559,31640,31264,32242,32852,34018,33895,33951,29649,25095,25729,25410,26362,26463,25009,23541,22993,21236,21313,21763,21481,22519,23392,24668,27509,28094,27662,28594,29670,32407,33983,35944,38311,39583,38574,39857,40074,41095,41412,41749,41504,41225,40177,38875,37090,36351,35427,34327,33184,31740,31721,31257,30681,30777,31775,33001,36022,39669,30105,29430,29283,26468,22792,19830
2016,1,m,46412,46961,46965,47789,48586,46917,45501,44701,44438,42772,41604,39129,37574,36244,35370,35369,36012,36699,37198,38587,39288,38373,40576,41217,42498,46265,45630,44173,43613,42211,44564,44721,42454,41406,40750,40273,40214,37553,34706,33744,34001,33903,33600,34367,35217,36238,35468,35473,35374,35142,34734,34383,34054,33048,32497,31045,30108,28693,28126,26910,25990,24552,23866,23263,22475,22051,21650,21164,21618,22379,17055,16192,15643,14491,13335
2016,2,m,43374,43143,43312,44317,44996,43006,42721,41722,41562,39616,38454,36249,34590,33895,32662,33448,34136,35387,35845,38996,40854,41504,43591,45102,46570,48886,48481,47860,48197,47544,48266,48855,46621,45644,44661,44205,43516,40608,37506,35780,36088,35510,35188,36212,36898,37758,37233,37229,37180,36824,36327,35898,35061,34161,33289,32370,30846,29642,28699,27348,26168,24560,24357,23620,22707,22005,21894,21477,22205,23246,17869,16590,16458,15381,13993
2016,3,m,40827,40206,40377,40435,41576,39277,38597,37318,37536,36065,34862,32851,31587,31035,30294,30990,31836,32978,34564,39019,42784,43453,45451,46473,47918,50619,50650,49990,50414,49820,50425,49711,48404,47726,46320,45646,44453,41841,38090,36426,36370,35934,35413,36637,37390,38869,37576,37890,37499,37588,36798,36726,36574,35344,34664,33334,31941,30939,29821,28392,27197,25932,25492,25228,24040,24033,23795,23957,24441,26250,19850,19230,18548,16999,15316
2016,4,m,36783,36327,35960,36681,37402,36210,35049,34410,34444,32982,32208,30528,30026,28840,28359,29124,30379,31443,32623,38944,42554,42606,43816,43809,44583,46213,46267,46028,46278,45119,45602,45557,44118,44433,43461,42904,42323,39973,36769,35797,35365,35258,35291,36826,37694,38608,37461,37905,37997,38283,38455,38500,37901,36942,35928,34708,32981,32550,31342,30130,29211,27967,27877,27329,26350,26252,26948,26972,27911,30175,23093,21849,21873,20340,17773
2016,5,m,33527,32816,32814,33860,34349,33620,32953,32362,32659,31419,30625,29417,29269,28111,27358,28644,29609,30591,32145,34296,36404,37307,38877,38933,39790,41706,41440,40806,41409,39669,40394,40693,39414,39731,39091,38913,38578,36825,34260,33198,33298,33537,34237,35882,37325,38025,37354,37935,37712,38954,38657,38773,38713,38190,37060,36297,34687,33833,33413,31599,30616,29453,29432,29326,28251,28655,29028,29837,31604,33809,26060,25120,24631,22840,19936
2016,6,m,32011,31894,31930,32895,33579,33426,32602,32314,32263,31222,30638,29571,28743,27998,27770,28614,29741,30802,31189,30931,32059,32815,34371,34900,35989,37730,37466,37040,37789,36600,37420,37169,36837,36730,36915,37098,36934,35891,33670,32944,33230,34136,34350,36097,38111,38790,37972,38688,38859,40372,40252,40667,40268,39344,38568,37290,35455,35003,34451,33308,31805,31122,30715,30708,29511,30049,30378,31901,33711,36195,27595,26860,26642,24688,21460
2016,7,m,29373,29594,29785,30670,32026,31715,31005,30811,31197,30557,30112,28844,29029,28272,28203,29130,30253,30965,31691,31980,32059,32536,33480,33190,33860,34895,34209,33357,33708,32711,32994,33346,32477,33595,33480,34530,34284,33571,31436,31458,31979,32820,34155,35830,37857,38780,37597,39076,38931,40608,40570,40958,40637,39674,39226,37427,36040,35516,34304,33805,32546,31386,31455,31417,30181,30586,31581,32666,34643,38239,29349,28203,27900,25385,22069
2016,8,m,28914,28934,29604,30734,31993,31876,31570,31222,31998,31211,30515,29802,30046,28911,28973,29533,30711,32203,31921,30201,29918,30308,31616,31929,33182,32954,32217,31542,32076,30596,31014,31242,31080,31575,32178,32715,33726,33087,31163,31150,31566,33186,34316,36173,38183,39152,38284,39518,39913,40795,40635,40731,40334,39771,39022,38220,36324,35599,35014,33287,32272,31064,31670,31293,30197,30541,31311,33107,34524,38342,29540,28596,28254,25434,22434
2016,9,m,27251,27852,28894,29761,31658,31733,31710,31541,32188,31485,31662,30672,30419,30227,29683,30513,31731,33101,32889,32640,29826,29283,29878,29676,30392,30690,29369,28741,28470,27255,27802,27870,27430,28186,29181,30483,31802,31180,30064,30412,31406,32871,34381,36418,38482,39510,38585,40311,40004,40998,40825,41294,41241,40388,39885,37868,36503,35689,35498,33782,32601,31282,31640,31365,30472,30884,31421,33071,35283,39336,29925,28859,29134,26052,22580
2016,10,m,24726,25946,27400,29160,31260,32469,32114,32307,33599,33691,32705,32292,32837,31878,31478,32279,32848,33999,33221,29851,25515,24796,26298,26010,25874,24978,24145,22810,22530,21050,22000,22069,21990,23121,24174,26746,28448,29065,28478,29410,30855,33051,34436,36390,38707,39495,38787,39991,40189,41044,41035,41567,41312,40871,39831,38461,36804,35982,35080,33955,32699,31303,31355,30944,30343,30513,31434,32647,35643,39216,29764,28977,28872,26002,22406
2001,1,f,36682,36933,37072,37634,38698,37834,37295,38048,38384,39330,39646,38535,37771,38169,37881,36867,36725,34898,35129,37124,39585,39919,37652,35235,34790,35498,36118,36582,38350,40510,41011,40482,40668,40252,40387,39209,39070,37501,36779,35901,34433,32806,31570,31263,30411,28515,27323,27182,26842,26002,25763,25819,26424,27627,28413,23628,22786,22517,22661,21158,21251,21994,22534,22268,22086,21712,20806,20539,20452,20692,21047,21145,20188,19644,19917
2001,2,f,32133,32896,33148,33917,34902,34129,33372,34398,35135,35539,35567,34890,34577,34631,34138,33366,33561,31610,31314,34005,37337,37837,36276,35006,35244,36476,37575,38573,40243,41926,42383,41643,42136,42030,42132,40699,40346,39202,38222,36955,35655,33861,32548,31628,30505,29148,27743,27470,26624,26348,25853,26556,27017,27967,29538,24366,23511,23041,22940,21368,20663,21776,21960,21929,21370,20859,20609,19677,20187,20565,21092,20551,20255,19626,19880
2001,3,f,28764,29422,30253,30294,31234,30768,30352,31184,31535,32514,32727,32151,31651,31989,31384,30704,30629,29416,29875,32847,36980,37593,36185,34620,35094,36388,37644,38569,40464,41826,42220,41283,41614,41407,40903,40376,40257,39141,38109,37005,35426,33648,32480,31981,30855,29499,28505,28377,27849,27582,27318,27923,28518,30139,31283,25893,25230,24591,23890,22383,21206,22328,22371,22473,21896,21459,20959,20209,20465,20830,21520,20951,20608,19775,19914
2001,4,f,26920,27305,27821,28142,28755,28423,28579,29154,29357,30637,30638,30251,30233,30837,29525,29273,29304,28115,28515,31927,35840,36667,34493,32702,33024,34173,36032,36744,38752,40652,40993,40061,40694,40236,40455,40172,39621,39019,38072,37069,35722,34307,33511,32602,31595,30690,29926,29912,29573,29021,29300,30075,30893,33180,34486,28509,27720,27144,25817,24108,22648,23469,23536,23327,23000,22663,21960,21498,21424,21713,22096,21828,21195,20678,20472
2001,5,f,25209,25730,26679,26886,27668,27368,27647,28402,29023,30006,30338,30014,29588,29786,28860,28743,28804,27728,27216,27874,30659,31129,29993,29297,29873,31205,32677,34443,35860,38237,39014,38332,38965,38998,39744,39805,39380,39112,38371,37568,36033,35051,34276,33740,32693,32126,31310,31472,31025,30972,31193,31998,32773,35495,37448,30884,30386,29343,28580,25693,24382,25283,25216,25191,24417,23866,23100,22458,22624,22854,22845,22559,21901,21168,20962
2001,6,f,24977,25453,26266,26307,27174,27066,27171,27880,28639,29316,29834,29406,29205,29471,28677,28403,28192,27531,26693,25462,27336,27871,27704,27487,28272,29573,31385,32796,34868,36954,37857,37208,38326,38588,39481,40280,39996,39921,38992,37951,37125,35507,35203,34507,33550,32637,32058,32482,32102,32018,32491,33734,34896,37546,39942,32675,32142,31257,29840,26847,25077,26010,26182,25365,25098,24665,24073,22759,22911,23182,23174,22859,22168,21449,21281
2001,7,f,24468,25093,25872,26086,26948,26695,27032,27934,28154,29144,30148,29326,29292,29662,28830,28744,28783,28159,27119,26426,26970,26621,26834,25812,26238,27344,28545,30584,32835,34894,36155,36112,37452,37608,39409,39919,40300,40131,39770,38420,37678,36448,36043,35746,34408,33767,33078,33616,33668,33397,33874,35167,36446,39757,41717,34003,33441,32507,30918,27600,25408,26899,26685,26238,25660,24574,24239,23360,23460,23137,23507,22894,21980,21111,20648
2001,8,f,24428,24814,25613,26442,26646,26720,27046,27739,27894,29030,29918,29900,29310,29740,29055,28187,28519,27847,27173,25499,25443,25744,25429,25092,24990,26208,27544,29040,31477,33767,35418,35252,36781,37478,39076,39816,40309,40395,39622,38576,37780,36528,36152,35974,34890,33753,33431,34091,33838,33636,34157,35574,36936,40258,42977,34649,33867,33134,30923,27679,25497,26383,26545,26069,25344,24578,23584,22869,22811,22731,22505,22332,21755,20581,20068
2001,9,f,24535,25482,26267,27145,27147,27848,28266,28829,28905,30019,30856,30502,30264,30341,29878,29513,29747,29133,28510,26067,23566,23149,23411,23086,23765,24220,25535,27449,29545,32052,33961,34065,36265,37588,39080,40520,40987,41188,41070,40118,39288,37707,37557,37301,36081,35075,34700,35150,34649,34846,34938,36385,38107,41251,43812,35289,34862,33875,31598,27765,25545,26686,26619,26425,25613,24704,23929,22986,22640,22925,22985,22314,21528,20529,20239
2001,10,f,24664,25826,26915,28212,29241,29226,29619,30550,30689,31969,32625,32195,31832,32372,31315,31087,31134,30697,28495,23845,21056,20960,21323,20531,20536,20296,21573,22790,25461,27881,30518,31375,33863,35928,37942,39742,41644,42486,42305,42009,41682,40298,39617,39152,38129,36889,36517,36718,36615,36466,36767,38442,39493,43298,45701,36625,35482,34607,32042,27706,25486,26882,26924,26288,25648,25093,24171,23122,22518,22535,22768,22184,20990,20113,19607
2002,1,f,37218,36559,36469,36821,37026,38154,37427,36748,37344,37680,38517,38956,37698,37243,37615,36876,36138,36509,35756,37492,40236,41247,40724,37636,35200,34840,35374,35639,36059,37901,39768,40256,39865,39891,39220,39271,38286,38499,37020,36382,35488,33988,32636,31212,30852,29714,28362,26958,26975,26356,25782,25555,25875,26179,27294,28078,23452,22520,22103,22258,21045,20771,21793,21999,21907,21525,21149,20395,19891,19738,20152,20276,20241,19191,18885
2002,2,f,33577,32218,32697,33015,33686,34766,34006,33452,34084,34887,35581,35428,34587,34352,34432,33931,33115,33523,32459,34468,36515,38677,39250,37572,35778,36040,37211,37564,38373,39710,41075,41959,41287,41677,41360,41276,40698,39737,38838,37779,36481,35210,33694,32424,31511,30058,28916,27492,27371,26348,26179,25687,26604,26907,27618,29257,23882,23547,22962,22687,21219,20434,21518,21695,21263,20907,20460,20016,19429,19551,19918,20508,20034,19465,18870
2002,3,f,29796,28731,29036,29923,30167,31197,30664,30180,30949,31425,32735,32919,32093,31321,32163,31456,30927,31026,30449,33052,35933,38066,38183,37471,35947,36112,36862,37826,38268,39727,41446,41769,40478,41144,41043,40472,39933,39661,38867,37889,36815,35289,33483,32546,31842,30366,29263,28387,28309,27670,27705,27145,27953,28442,29905,31088,25937,24824,24471,23579,22040,20878,22248,22111,22078,21624,20824,20630,19941,20280,20347,20809,20333,20196,19032
2002,4,f,26724,26557,27129,27788,28017,28703,28286,28515,29311,29388,31036,30927,30339,30069,30786,29651,29564,29582,29157,31695,35295,36404,36187,35473,33827,33399,34863,36053,37092,38642,40320,40660,39766,40658,40136,40438,39897,39755,38866,37930,36786,35506,34082,33409,32581,31595,30508,29839,29921,29339,28810,29124,30034,30916,32950,34416,28396,27675,26893,25799,23933,22672,23251,23488,23069,22541,22301,21641,20951,21114,21251,21818,21326,20650,20020
2002,5,f,25031,25335,25845,26512,26900,27946,27459,27704,28467,28891,30119,30577,29971,29619,29782,29255,28965,28844,27843,28057,29672,31693,31900,31084,30360,30626,31459,33359,34517,36146,37894,38902,38064,39325,39036,39663,39725,39809,38952,38487,37570,36095,35003,34655,33663,32829,32204,31391,31376,31179,30828,31273,32119,32718,35389,37885,30786,30258,29385,28331,25589,24080,25207,25108,25070,24106,23738,22809,22307,22311,22516,22427,22060,21348,20471
2002,6,f,24798,24799,25721,26331,26827,27711,27337,27471,28387,28811,29577,30017,29510,29504,29860,29074,28505,28472,27151,25358,26152,27949,29292,28940,28924,29104,29948,31909,33215,35547,36941,38003,37413,38368,38914,39748,40253,40145,40288,39042,38263,37363,35725,35269,34554,33867,32646,32117,32468,32314,31977,32602,33651,34769,37794,39921,32604,32162,31197,29721,26777,24794,25815,25922,25339,24769,24376,23757,22626,22638,22746,22973,22321,21764,20945
2002,7,f,24178,24646,25295,26163,26564,26967,26986,27332,28290,28513,29486,30143,29634,29595,29833,29133,28564,28945,27841,26591,25966,27387,27590,27735,26540,26497,27857,29200,30890,33425,35497,36659,36478,37692,38260,39535,39973,40549,40483,39792,38824,37798,36769,36107,35856,34730,33773,32920,33691,33773,33495,33932,34839,36486,39779,41904,34023,33005,32562,30973,27807,25455,26674,26426,26193,25542,24503,24156,22986,23148,23089,23169,22640,21457,20790
2002,8,f,23694,24596,25445,26072,26988,26870,27183,27245,28190,28549,29327,30250,29788,29567,29783,28970,28418,28513,27633,25894,24522,26097,26425,26165,25436,25296,26565,28052,29868,32332,34585,36095,35798,37274,38170,39770,40412,40614,40595,39909,39069,37935,36694,36212,36184,34826,33837,33354,34010,33744,33710,34258,35406,36854,40189,43092,34367,33939,33008,30916,27660,25444,26138,26292,25915,25483,24593,23487,22739,22519,22529,22178,22370,21399,20254
2002,9,f,24261,25115,26098,26902,27600,27883,28008,28789,29437,29586,30525,31426,31021,30616,30754,29782,29699,29311,28868,26583,22431,23393,24773,24334,23635,23901,24661,26310,28431,30278,33357,35092,35295,37017,38558,39850,41111,41593,41785,41727,40278,39710,37959,37706,37402,35930,34641,34652,34975,34619,34558,34837,36165,37866,41339,43792,35033,34492,33923,31533,27491,25303,26427,26702,26286,25582,24599,23784,22919,22425,22730,22746,21983,21213,20257
2002,10,f,23720,25457,26818,28285,29171,29690,29959,30131,31193,31086,32136,33157,32734,32079,32321,31463,31033,30998,29435,24086,20023,21113,22165,21722,20328,20327,20551,21997,23606,26419,29608,32049,32839,35048,36549,39284,41056,42454,43333,42984,42558,42072,40320,39670,39457,38079,37067,36279,36182,36477,36275,36404,38098,39236,42572,45345,36117,35167,34436,31759,27267,25355,26613,26803,26233,25538,25017,24165,22810,22450,22318,22471,21797,20876,19799
2003,1,f,38590,37018,36245,35842,36276,36545,37721,36895,36190,36997,37229,37884,37867,36592,36722,37079,36809,36819,37464,38527,40518,41116,41785,40999,38064,36220,34967,35423,35559,35986,37783,39296,39904,39419,39481,38470,38567,37942,38098,36641,36000,35331,33691,32403,31023,30707,29663,28165,26982,26839,26241,25612,25280,25659,25844,26911,27942,23064,22362,21809,21892,20651,20260,21384,21672,21283,21133,20614,20026,19261,19085,19617,19496,19440,18291
2003,2,f,33877,33141,31987,32482,32600,33568,34523,33808,33050,33796,34660,35351,35220,34204,33957,34229,34140,33562,34215,35292,37408,37801,39535,40102,38499,36865,36737,37505,37771,38231,39259,40650,41472,40718,40966,40611,40586,39816,39131,38355,37810,36145,34916,33304,32134,31105,29845,28606,27301,27206,26095,25826,25443,26243,26588,27330,28953,23639,23112,22663,22455,20934,20118,21167,21355,20909,20373,19979,19683,18943,19126,19425,19943,19312,18728
2003,3,f,30185,29096,28460,28917,29836,30107,31017,30465,30046,30716,31364,32803,33039,32044,31459,32490,31655,31221,32015,34189,36189,36824,38648,39184,38571,36485,36426,37221,37682,38247,39047,40677,41518,39941,40450,40131,39738,39566,39113,38424,37527,36498,35090,33366,32260,31362,30193,29221,28160,28128,27469,27435,27045,27598,28162,29636,30786,25595,24628,24260,23439,21701,20599,21789,21832,21710,21387,20582,20243,19621,19739,19825,20342,19798,19456
2003,4,f,27699,26664,26336,26935,27716,28210,28722,28393,28589,29218,29452,31116,31114,30542,30288,31117,30056,29931,30685,33074,35290,36245,36852,37328,36225,34146,33840,35198,36373,36985,38170,39918,40344,39428,40375,39607,39971,39520,39647,38550,37562,36665,35491,34228,33519,32524,31604,30469,29514,29841,29289,28713,28999,29909,30688,32657,34273,28064,27278,26423,25506,23938,22576,23201,23266,22915,22218,21974,21238,20673,20577,20933,21304,20723,20218
2003,5,f,25841,24907,25018,26033,26780,27048,27815,27656,28022,28656,29394,30064,30849,30139,29785,30234,29526,29162,29223,28957,29818,30730,32455,33016,32259,31043,30839,31909,33629,34750,35798,37965,38904,37921,39092,38744,39315,39663,39589,39050,38370,37557,36218,35165,34730,33800,32652,32232,31199,31648,31232,30553,31050,31906,32743,35312,37909,30500,30039,29346,28299,25479,23848,25118,24842,24865,24067,23583,22587,21956,21969,22199,22009,21711,20972
2003,6,f,25422,24620,24765,25809,26499,26828,28099,27681,27795,28768,28905,29730,30324,29650,29811,30017,29575,28753,28253,25828,25999,27001,29293,30453,30357,29508,29865,30334,32289,33667,35266,37186,37973,37527,38603,38936,39852,40347,40005,40010,39036,38224,37106,35721,35370,34686,33837,32920,32231,32453,32157,31857,32393,33751,34622,37643,39910,32512,31968,31140,29809,26765,24899,25721,25683,25249,24437,24171,23631,22380,22510,22569,22612,21898,21402
2003,7,f,24901,24144,24767,25725,26386,26869,27405,27339,27822,28835,28674,29679,30365,29902,29616,30197,29138,28812,29160,27601,26265,26611,28222,28513,28295,26752,27473,28455,29770,31573,33784,35752,36925,36925,38063,38544,40034,40111,40787,40929,39873,39009,37865,36942,36174,35931,34723,33871,33039,33689,33682,33500,33828,34891,36476,39412,41545,33811,32733,32416,30878,27643,25260,26671,26477,26005,25292,24365,23681,22657,22659,22601,22669,22244,21018
2003,8,f,24730,23975,25002,25683,26480,27311,27574,27452,27686,28644,28778,29773,30824,30432,29790,30221,29343,28593,28909,26826,24740,25045,26718,27142,27053,25907,25915,27261,28833,30817,33040,35228,36818,36412,37917,38710,39780,40644,40868,40859,40222,39214,38276,36808,36475,36115,34799,33750,33342,33933,33747,33500,34234,35272,36750,39964,42851,34125,33680,32818,30796,27562,25220,26073,26225,26007,25245,24503,23384,22554,22389,22152,21872,22002,20918
2003,9,f,24824,24669,25801,26593,27629,28277,28475,28904,29304,29938,29794,31175,31777,31292,31134,30950,30227,29781,29641,27199,22809,22454,24424,25280,24882,23909,24677,25543,27323,28827,31859,34467,36195,36378,38007,39178,40349,41558,42137,41876,41761,40493,39819,38059,37748,37691,36179,34725,34656,34916,34399,34398,34745,36175,37629,40790,43736,34640,34312,33706,31316,27393,25260,26230,26495,26098,25409,24348,23702,22723,22311,22468,22512,21727,20883
2003,10,f,24004,24851,26652,27650,29163,30020,30403,30617,30903,31896,31665,32722,33593,32979,32269,32598,31721,31135,30222,24892,19813,20255,22226,22642,21577,20637,20516,21043,22740,24657,28279,30813,33444,33921,36171,37818,40230,41666,43110,44014,43626,42871,42152,40151,39604,39373,37980,36757,36167,35892,36117,36102,36088,37586,38882,42126,44939,35650,34752,34166,31410,27313,25104,26272,26630,26011,25450,24753,23952,22752,22256,22016,22213,21459,20463
2004,1,f,39853,38274,36305,35924,35547,36121,36494,37504,36643,36050,36760,36773,37219,37067,35804,35822,37019,37310,37777,40182,41154,41403,42032,42261,41608,39010,36178,34874,35291,35268,35646,37135,38544,39371,38688,38829,38055,38172,37371,37529,36337,35759,35056,33401,32147,30796,30294,29293,27876,26712,26673,26023,25279,24988,25369,25631,26568,27662,22667,21944,21485,21504,20338,19880,20847,21127,20835,20526,20116,19528,18640,18477,18835,18836,18615
2004,2,f,35286,33370,32536,31710,32196,32496,33345,34349,33646,32908,33432,34153,34966,34827,33862,33756,34377,34430,34210,37283,38176,38418,39019,40853,41283,39942,37373,37055,37728,37779,37408,38801,39880,40796,40178,40350,39897,40129,39406,38943,37879,37342,35820,34608,33132,31815,30810,29657,28224,27144,26963,26040,25645,25180,26018,26353,26996,28746,23357,22710,22355,22009,20639,19728,20864,20748,20535,20030,19600,19131,18384,18636,18855,19224,18777
2004,3,f,31412,29756,28806,28175,28770,29691,30039,30885,30444,30015,30616,31297,32823,33030,31834,31729,32654,31819,32372,36271,37586,37932,38358,40016,40676,39657,37355,37044,37580,37962,37532,38650,40124,40723,39404,40089,39812,39361,39220,38917,38020,37316,36188,34727,33070,31940,31292,29966,28907,28105,28146,27414,27244,26806,27418,27954,29344,30660,25289,24309,23927,23040,21454,20366,21546,21534,21533,20952,20297,20018,19113,19316,19392,19680,19173
2004,4,f,29445,27225,26312,26222,26823,27621,28055,28754,28436,28713,29204,29517,31143,31294,30360,30428,31411,30294,31016,34589,36844,36546,36902,38001,38493,36932,34890,34715,35737,36558,36479,37917,39648,39780,38817,39858,39131,39606,39281,39338,38290,37473,36469,35428,33957,33283,32416,31531,30464,29422,29744,29089,28560,28964,29959,30464,32459,34057,27787,27160,26494,25402,23655,22328,23003,23082,22680,21983,21476,20795,20371,20253,20369,20796,20215
2004,5,f,26971,25604,24877,24953,25922,26912,27179,28204,27996,28109,28655,29357,30438,31010,30237,30155,30375,29785,29315,30168,30682,31038,31867,33611,34459,32935,31856,31764,32512,34086,34773,35854,37932,38893,37843,39016,38833,39219,39732,39737,39019,38419,37629,36126,35123,34650,33669,32678,32083,31116,31381,31155,30640,31070,31836,32624,35204,37492,30426,29943,29063,28189,25408,23600,24691,24610,24501,23673,23252,22309,21617,21602,21824,21655,21103
2004,6,f,26510,25366,24553,24965,25769,26840,27198,28279,27949,28105,28899,28992,29909,30438,29772,30247,30182,29636,28842,27807,26809,27351,28458,31037,32046,31438,30484,30794,31174,32888,33214,35525,37234,38092,37802,38693,39207,39982,40495,40038,40311,39178,38365,37198,35827,35482,34668,33892,33048,32204,32285,32200,31937,32467,33462,34644,37579,39971,32430,31836,31119,29694,26643,24731,25627,25579,24940,24316,23956,23326,22135,22140,22271,22170,21420
2004,7,f,25487,24971,24255,24960,25948,26686,27119,27837,27738,28035,28745,28747,29833,30635,30001,29969,30642,29631,29313,28833,27162,27016,27062,28946,29481,28706,27569,27904,29046,30486,32041,34091,35975,37325,37134,38446,38941,40233,40393,41061,41141,39945,39233,38056,37106,36199,36027,34727,33832,32919,33558,33538,33242,33823,34613,36169,39079,41529,33601,32574,32604,30743,27569,25062,26354,26265,25775,25145,24066,23584,22469,22435,22244,22379,21857
2004,8,f,25538,24675,24336,25284,26179,26942,27758,27940,27790,27999,28983,29031,29862,30869,30354,30161,30615,29538,28665,27865,25849,25235,26085,27368,27937,27536,26595,26680,28113,29583,31118,33399,35676,37248,36739,38489,39230,40239,41055,41232,41194,40430,39490,38353,36947,36403,36215,34737,33898,33410,33718,33611,33266,33891,35350,36773,39687,42952,33883,33458,32563,30755,27425,25068,25888,26115,25788,25096,24175,23112,22381,22038,21958,21417,21641
2004,9,f,25467,25101,25031,26226,27138,28153,28618,28858,29215,29655,30442,30186,31303,31980,31497,31354,31066,30431,30062,28151,23049,22665,23578,25405,26089,25456,24321,24949,26023,28057,30092,32665,34953,37014,37143,38791,39727,40920,42173,42552,42046,42130,40697,39970,38309,37897,37598,36163,34732,34399,34740,34156,34243,34587,35876,37351,40648,43623,34417,34089,33643,31169,27199,25092,26071,26382,25990,25211,24128,23307,22612,21960,22008,22039,21278
2004,10,f,24771,25005,25808,27313,28323,29805,30508,30931,31020,31389,32221,32085,32871,33682,32915,32283,32840,31892,30344,25617,20107,19974,21291,22570,22373,21719,20721,20894,21778,23827,26576,29301,32179,34725,35041,37666,38867,41048,42254,43836,44726,43738,43086,42388,40216,39577,39223,37790,36623,35866,35733,35760,35560,35547,37192,38412,41446,44587,35150,34216,33847,31184,27111,24883,26239,26391,25831,25131,24590,23779,22368,21918,21773,21959,21112
2005,1,f,41379,39534,37745,36000,35681,35365,35944,36162,37391,36375,35797,36244,36432,36784,36443,35029,35713,37435,38691,40741,43330,42939,43182,43226,43498,43571,39664,36711,35441,35791,35654,35722,37020,38374,39170,38090,38547,37947,37871,37134,37155,36006,35485,34800,33079,31946,30596,30218,29109,27716,26746,26472,25779,25063,24788,25088,25368,26148,27434,22317,21549,21037,21136,19888,19378,20454,20540,20387,20008,19466,18783,18103,17850,18095,18102
2005,2,f,36703,34952,33155,32294,31530,32070,32438,33094,34070,33391,32692,33286,33950,34942,34685,33731,33983,34873,35402,37625,40072,39759,40147,40825,42562,43333,41390,38368,37855,37909,37981,37448,38723,39966,40784,39796,40003,39328,39612,39230,38811,37605,37069,35625,34407,32794,31704,30578,29501,28129,27017,26859,25754,25442,24927,25854,26039,26627,28484,23087,22387,22115,21726,20296,19349,20393,20272,20133,19524,19116,18729,17890,18056,18273,18599
2005,3,f,32511,31082,29526,28470,28070,28559,29686,29954,30663,30313,30027,30680,31323,32933,33117,32219,31889,33002,33149,36818,39701,38746,39592,40622,42261,42459,41056,38269,37689,38284,37957,37530,38765,39974,40494,39024,39832,39356,38959,38790,38571,37866,37110,35893,34466,32777,31848,31203,29921,28807,28140,27859,27256,27062,26713,27245,27829,29045,30366,24919,23962,23617,22734,21118,20024,21226,21250,21130,20532,19898,19521,18730,18850,18904,19067
2005,4,f,29823,29015,27028,26123,26320,26741,27645,28103,28746,28569,28841,29266,29587,31303,31633,30854,30759,31771,31357,35759,38967,38419,37872,38371,40010,39503,38567,35745,35705,36368,36746,36650,38155,39543,39649,38563,39684,38935,39166,38945,39135,38347,37420,36482,35278,33938,33180,32242,31491,30522,29354,29704,29083,28419,28835,29780,30317,32279,34085,27567,26822,26240,25017,23329,22106,22659,22837,22354,21653,21135,20517,19886,19860,19861,20178
2005,5,f,27506,26807,25589,25072,25093,25991,27036,27314,28417,28165,28268,28719,29272,30552,31110,30675,30508,30594,30275,30870,32799,32170,32363,33528,35556,35541,34409,33048,32708,33275,34409,35105,36020,38000,38951,37740,38986,38814,39235,39675,39779,39095,38426,37624,36110,35156,34635,33772,32844,32027,30847,31307,31136,30644,30958,31793,32329,35109,37466,30222,29697,28974,28052,25179,23363,24463,24404,24284,23443,23035,22023,21387,21174,21416,21254
2005,6,f,26848,26422,25371,24576,25113,26083,27003,27437,28375,28147,28180,29127,29146,30080,30617,30136,30423,30578,29917,28252,28724,28127,29529,30539,33035,33759,32980,31655,31795,32096,33047,33880,35971,37507,38368,37991,38995,39423,40223,40627,40087,40388,39250,38542,37158,35906,35559,34784,33954,33038,32115,32293,32264,31829,32439,33310,34488,37366,40036,32207,31753,30991,29589,26506,24461,25301,25451,24664,24072,23660,23126,21844,21726,21860,21751
